,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
2247,Tamaulipas,40,20.0,2014,3
2248,Tlaxcala,33806,33756.0,2014,3
2249,Veracruz,571,571.0,2014,3
2250,Zacatecas,7324,7316.0,2014,3
2251,Total,94221,87747.0,2014,3
2252,Region lagunera,50,50.0,2014,3
2253,Tlaxcala,33381,10.0,2014,9
2254,Total,97059,10.0,2014,9
2255,Durango,2409,276.0,2014,10
2256,Guanajuato,11787,4475.0,2014,10
2257,Puebla,3954,818.0,2014,10
2258,Tlaxcala,33381,10001.0,2014,10
2259,Veracruz,646,62.0,2014,10
2260,Total,97059,15632.0,2014,10
2261,Chihuahua,430,150.0,2014,11
2262,Durango,2409,276.0,2014,11
2263,Guanajuato,11787,7586.0,2014,11
2264,Hidalgo,1336,292.0,2014,11
2265,Mexico,9102,2871.0,2014,11
2266,Michoacan,1052,5.0,2014,11
2267,Nuevo leon,295,203.0,2014,11
2268,Puebla,3954,1943.0,2014,11
2269,San luis potosi,350,200.0,2014,11
2270,Tamaulipas,50,50.0,2014,11
2271,Tlaxcala,33381,23832.0,2014,11
2272,Veracruz,646,555.0,2014,11
2273,Zacatecas,16688,4068.0,2014,11
2274,Total,97059,42031.0,2014,11
2275,Chiapas,73,73.0,2015,1
2276,Chihuahua,430,430.0,2015,1
2277,Durango,2409,2409.0,2015,1
2278,Guanajuato,11787,10229.0,2015,1
2279,Hidalgo,1336,1336.0,2015,1
2280,Jalisco,3256,3222.0,2015,1
2281,Mexico,9102,8984.0,2015,1
2282,Michoacan,1052,698.0,2015,1
2283,Morelos,360,360.0,2015,1
2284,Nuevo leon,295,295.0,2015,1
2285,Oaxaca,11576,10690.0,2015,1
2286,Puebla,3954,3110.0,2015,1
2287,Queretaro,312,312.0,2015,1
2288,San luis potosi,350,300.0,2015,1
2289,Tamaulipas,50,50.0,2015,1
2290,Tlaxcala,33381,33251.0,2015,1
2291,Veracruz,646,646.0,2015,1
2292,Zacatecas,16688,16488.0,2015,1
2293,Total,97059,92884.0,2015,1
2294,Chiapas,73,73.0,2015,2
2295,Chihuahua,430,430.0,2015,2
2296,Durango,2409,2409.0,2015,2
2297,Guanajuato,11787,11779.0,2015,2
2298,Hidalgo,1336,1336.0,2015,2
2299,Jalisco,3256,3256.0,2015,2
2300,Mexico,9102,9102.0,2015,2
2301,Michoacan,1052,1052.0,2015,2
2302,Morelos,360,360.0,2015,2
2303,Nuevo leon,295,295.0,2015,2
2304,Oaxaca,11576,11468.0,2015,2
2305,Puebla,3954,3940.0,2015,2
2306,Queretaro,312,312.0,2015,2
2307,San luis potosi,350,300.0,2015,2
2308,Tamaulipas,50,50.0,2015,2
2309,Tlaxcala,33381,33251.0,2015,2
2310,Veracruz,646,646.0,2015,2
2311,Zacatecas,16688,16688.0,2015,2
2312,Total,97059,96748.0,2015,2
2313,Chiapas,73,73.0,2015,3
2314,Chihuahua,430,430.0,2015,3
2315,Durango,2409,2409.0,2015,3
2316,Guanajuato,11787,11779.0,2015,3
2317,Hidalgo,1336,1336.0,2015,3
2318,Jalisco,3256,3256.0,2015,3
2319,Mexico,9102,9102.0,2015,3
2320,Michoacan,1052,1052.0,2015,3
2321,Morelos,360,360.0,2015,3
2322,Nuevo leon,295,295.0,2015,3
2323,Oaxaca,11576,11468.0,2015,3
2324,Puebla,3954,3940.0,2015,3
2325,Queretaro,312,312.0,2015,3
2326,San luis potosi,350,300.0,2015,3
2327,Tamaulipas,50,50.0,2015,3
2328,Tlaxcala,33381,33251.0,2015,3
2329,Veracruz,646,646.0,2015,3
2330,Zacatecas,16688,16688.0,2015,3
2331,Total,97059,96748.0,2015,3
2332,Veracruz,657,68.0,2015,8
2333,Total,92789,68.0,2015,8
2334,Nuevo leon,160,160.0,2015,9
2335,Veracruz,657,162.0,2015,9
2336,Total,96184,322.0,2015,9
2337,Guanajuato,13310,118.0,2015,10
2338,Hidalgo,1620,136.0,2015,10
2339,Mexico,8210,383.0,2015,10
2340,Nuevo leon,160,160.0,2015,10
2341,Puebla,3314,495.0,2015,10
2342,Tlaxcala,28043,14040.0,2015,10
2343,Veracruz,657,552.0,2015,10
2344,Total,96184,15884.0,2015,10
2345,Chihuahua,360,360.0,2015,11
2346,Durango,6344,179.0,2015,11
2347,Guanajuato,13310,7564.0,2015,11
2348,Hidalgo,1620,1170.0,2015,11
2349,Jalisco,1956,31.0,2015,11
2350,Mexico,8210,2562.0,2015,11
2351,Michoacan,960,7.0,2015,11
2352,Nuevo leon,160,160.0,2015,11
2353,Puebla,3314,1214.0,2015,11
2354,San luis potosi,550,300.0,2015,11
2355,Tamaulipas,40,40.0,2015,11
2356,Tlaxcala,28043,26923.0,2015,11
2357,Veracruz,657,657.0,2015,11
2358,Zacatecas,18043,4800.0,2015,11
2359,Total,96184,45966.0,2015,11
2360,Chiapas,61,61.0,2016,1
2361,Chihuahua,360,360.0,2016,1
2362,Durango,6344,5287.0,2016,1
2363,Guanajuato,13310,12950.0,2016,1
2364,Hidalgo,1620,1598.0,2016,1
2365,Jalisco,1956,112.0,2016,1
2366,Mexico,8210,8210.0,2016,1
2367,Michoacan,960,766.0,2016,1
2368,Morelos,290,201.0,2016,1
2369,Nuevo leon,160,160.0,2016,1
2370,Oaxaca,11921,11072.0,2016,1
2371,Puebla,3314,2097.0,2016,1
2372,Queretaro,345,345.0,2016,1
2373,San luis potosi,550,442.0,2016,1
2374,Tamaulipas,40,40.0,2016,1
2375,Tlaxcala,28043,28043.0,2016,1
2376,Veracruz,657,657.0,2016,1
2377,Zacatecas,18043,17712.0,2016,1
2378,Total,96184,90114.0,2016,1
2379,Chiapas,61,61.0,2016,2
2380,Chihuahua,360,360.0,2016,2
2381,Durango,6344,6344.0,2016,2
2382,Guanajuato,13310,13310.0,2016,2
2383,Hidalgo,1620,1598.0,2016,2
2384,Jalisco,1956,1956.0,2016,2
2385,Mexico,8210,8210.0,2016,2
2386,Michoacan,960,960.0,2016,2
2387,Morelos,290,290.0,2016,2
2388,Nuevo leon,160,160.0,2016,2
2389,Oaxaca,11921,11124.0,2016,2
2390,Puebla,3314,2378.0,2016,2
2391,Queretaro,345,345.0,2016,2
2392,San luis potosi,550,442.0,2016,2
2393,Tamaulipas,40,40.0,2016,2
2394,Tlaxcala,28043,28043.0,2016,2
2395,Veracruz,657,657.0,2016,2
2396,Zacatecas,18043,17949.0,2016,2
2397,Total,96184,94228.0,2016,2
2398,Chiapas,61,61.0,2016,3
2399,Chihuahua,360,360.0,2016,3
2400,Durango,6344,6344.0,2016,3
2401,Guanajuato,13310,13310.0,2016,3
2402,Hidalgo,1620,1598.0,2016,3
2403,Jalisco,1956,1956.0,2016,3
2404,Mexico,8210,8210.0,2016,3
2405,Michoacan,960,960.0,2016,3
2406,Morelos,290,290.0,2016,3
2407,Nuevo leon,160,160.0,2016,3
2408,Oaxaca,11921,11124.0,2016,3
2409,Puebla,3314,2378.0,2016,3
2410,Queretaro,345,345.0,2016,3
2411,San luis potosi,550,442.0,2016,3
2412,Tamaulipas,40,40.0,2016,3
2413,Tlaxcala,28043,28043.0,2016,3
2414,Veracruz,657,657.0,2016,3
2415,Zacatecas,18043,17949.0,2016,3
2416,Total,96184,94228.0,2016,3
2417,Guanajuato,12764,120.0,2016,10
2418,Hidalgo,809,156.0,2016,10
2419,Mexico,4937,206.0,2016,10
2420,Nuevo leon,600,480.0,2016,10
2421,Tlaxcala,19225,8475.0,2016,10
2422,Veracruz,574,229.0,2016,10
2423,Total,74774,9666.0,2016,10
2424,Chihuahua,200,200.0,2016,11
2425,Durango,12100,805.0,2016,11
2426,Guanajuato,12764,5940.0,2016,11
2427,Hidalgo,809,603.0,2016,11
2428,Jalisco,2152,28.0,2016,11
2429,Mexico,4937,1340.0,2016,11
2430,Michoacan,550,79.0,2016,11
2431,Nuevo leon,600,480.0,2016,11
2432,Puebla,2443,1424.0,2016,11
2433,Queretaro,119,100.0,2016,11
2434,Tlaxcala,19225,19225.0,2016,11
2435,Veracruz,574,574.0,2016,11
2436,Zacatecas,11714,1100.0,2016,11
2437,Total,81395,31898.0,2016,11
2438,Chiapas,53,53.0,2017,1
2439,Chihuahua,200,200.0,2017,1
2440,Durango,12100,12100.0,2017,1
2441,Guanajuato,12764,11724.0,2017,1
2442,Hidalgo,809,799.0,2017,1
2443,Jalisco,2152,2041.0,2017,1
2444,Mexico,4937,4937.0,2017,1
2445,Michoacan,550,514.0,2017,1
2446,Morelos,283,283.0,2017,1
2447,Nuevo leon,600,535.0,2017,1
2448,Oaxaca,11896,11833.0,2017,1
2449,Puebla,2443,1918.0,2017,1
2450,Queretaro,119,119.0,2017,1
2451,San luis potosi,945,708.0,2017,1
2452,Tamaulipas,30,30.0,2017,1
2453,Tlaxcala,19225,19225.0,2017,1
2454,Veracruz,574,574.0,2017,1
2455,Zacatecas,11714,11551.0,2017,1
2456,Total,81395,79144.0,2017,1
2457,Chiapas,53,53.0,2017,2
2458,Chihuahua,200,200.0,2017,2
2459,Durango,12100,12100.0,2017,2
2460,Guanajuato,12764,12764.0,2017,2
2461,Hidalgo,809,799.0,2017,2
2462,Jalisco,2152,2152.0,2017,2
2463,Mexico,4937,4937.0,2017,2
2464,Michoacan,550,550.0,2017,2
2465,Morelos,283,283.0,2017,2
2466,Nuevo leon,600,535.0,2017,2
2467,Oaxaca,11896,11896.0,2017,2
2468,Puebla,2443,2443.0,2017,2
2469,Queretaro,119,119.0,2017,2
2470,San luis potosi,945,708.0,2017,2
2471,Tamaulipas,30,30.0,2017,2
2472,Tlaxcala,19225,19225.0,2017,2
2473,Veracruz,574,574.0,2017,2
2474,Zacatecas,11714,11551.0,2017,2
2475,Total,81395,80920.0,2017,2
2476,Chiapas,53,53.0,2017,3
2477,Chihuahua,200,200.0,2017,3
2478,Durango,12100,12100.0,2017,3
2479,Guanajuato,12764,12764.0,2017,3
2480,Hidalgo,809,799.0,2017,3
2481,Jalisco,2152,2152.0,2017,3
2482,Mexico,4937,4937.0,2017,3
2483,Michoacan,550,550.0,2017,3
2484,Morelos,283,283.0,2017,3
2485,Nuevo leon,600,535.0,2017,3
2486,Oaxaca,11896,11896.0,2017,3
2487,Puebla,2443,2443.0,2017,3
2488,Queretaro,119,119.0,2017,3
2489,San luis potosi,945,708.0,2017,3
2490,Tamaulipas,30,30.0,2017,3
2491,Tlaxcala,19225,19225.0,2017,3
2492,Veracruz,574,574.0,2017,3
2493,Zacatecas,11714,11551.0,2017,3
2494,Total,81395,80920.0,2017,3
2495,Hidalgo,1652,111.0,2017,10
2496,Mexico,5087,1085.0,2017,10
2497,Puebla,2549,240.0,2017,10
2498,Tamaulipas,20,20.0,2017,10
2499,Tlaxcala,19675,10239.0,2017,10
2500,Veracruz,534,188.0,2017,10
2501,Total,70002,11883.0,2017,10
2502,Chihuahua,170,170.0,2017,11
2503,Durango,4844,305.0,2017,11
2504,Guanajuato,13094,7484.0,2017,11
2505,Hidalgo,1652,1353.0,2017,11
2506,Mexico,5087,1937.0,2017,11
2507,Puebla,2549,1111.0,2017,11
2508,San luis potosi,250,43.0,2017,11
2509,Tamaulipas,20,20.0,2017,11
2510,Tlaxcala,19675,18475.0,2017,11
2511,Veracruz,534,391.0,2017,11
2512,Zacatecas,7816,1071.0,2017,11
2513,Total,70002,32360.0,2017,11
2514,Chiapas,48,48.0,2018,1
2515,Chihuahua,170,170.0,2018,1
2516,Durango,4844,4844.0,2018,1
2517,Guanajuato,13094,13094.0,2018,1
2518,Hidalgo,1652,1652.0,2018,1
2519,Jalisco,1872,1846.0,2018,1
2520,Mexico,5087,5087.0,2018,1
2521,Michoacan,429,429.0,2018,1
2522,Morelos,131,41.0,2018,1
2523,Nuevo leon,35,35.0,2018,1
2524,Oaxaca,11590,11531.0,2018,1
2525,Puebla,2549,2319.0,2018,1
2526,Queretaro,206,206.0,2018,1
2527,San luis potosi,250,195.0,2018,1
2528,Tamaulipas,20,20.0,2018,1
2529,Tlaxcala,19675,19675.0,2018,1
2530,Veracruz,534,534.0,2018,1
2531,Zacatecas,7816,7816.0,2018,1
2532,Total,70002,69542.0,2018,1
2533,Chiapas,48,48.0,2018,2
2534,Chihuahua,170,170.0,2018,2
2535,Durango,4844,4844.0,2018,2
2536,Guanajuato,13094,13094.0,2018,2
2537,Hidalgo,1652,1652.0,2018,2
2538,Jalisco,1872,1872.0,2018,2
2539,Mexico,5087,5087.0,2018,2
2540,Michoacan,429,429.0,2018,2
2541,Morelos,131,41.0,2018,2
2542,Nuevo leon,35,35.0,2018,2
2543,Oaxaca,11590,11590.0,2018,2
2544,Puebla,2549,2549.0,2018,2
2545,Queretaro,206,206.0,2018,2
2546,San luis potosi,250,195.0,2018,2
2547,Tamaulipas,20,20.0,2018,2
2548,Tlaxcala,19675,19675.0,2018,2
2549,Veracruz,534,534.0,2018,2
2550,Zacatecas,7816,7816.0,2018,2
2551,Total,70002,69857.0,2018,2
2552,Chiapas,48,48.0,2018,3
2553,Chihuahua,170,170.0,2018,3
2554,Durango,4844,4844.0,2018,3
2555,Guanajuato,13094,13094.0,2018,3
2556,Hidalgo,1652,1652.0,2018,3
2557,Jalisco,1872,1872.0,2018,3
2558,Mexico,5087,5087.0,2018,3
2559,Michoacan,429,429.0,2018,3
2560,Morelos,131,41.0,2018,3
2561,Nuevo leon,35,35.0,2018,3
2562,Oaxaca,11590,11590.0,2018,3
2563,Puebla,2549,2549.0,2018,3
2564,Queretaro,206,206.0,2018,3
2565,San luis potosi,250,195.0,2018,3
2566,Tamaulipas,20,20.0,2018,3
2567,Tlaxcala,19675,19675.0,2018,3
2568,Veracruz,534,534.0,2018,3
2569,Zacatecas,7816,7816.0,2018,3
2570,Total,70002,69857.0,2018,3
2571,Mexico,7355,10.0,2018,10
2572,Tlaxcala,20826,6395.0,2018,10
2573,Veracruz,548,216.0,2018,10
2574,Total,74009,6622.0,2018,10
2575,Chihuahua,100,100.0,2018,11
2576,Guanajuato,14466,6411.0,2018,11
2577,Hidalgo,885,766.0,2018,11
2578,Mexico,7355,830.0,2018,11
2579,Puebla,2053,1279.0,2018,11
2580,Queretaro,201,201.0,2018,11
2581,San luis potosi,150,15.0,2018,11
2582,Tamaulipas,48,48.0,2018,11
2583,Tlaxcala,20826,18153.0,2018,11
2584,Veracruz,548,458.0,2018,11
2585,Zacatecas,8052,159.0,2018,11
2586,Total,74009,28420.0,2018,11
2587,Chihuahua,100,100.0,2019,1
2588,Durango,7322,7322.0,2019,1
2589,Guanajuato,14466,14466.0,2019,1
2590,Hidalgo,885,766.0,2019,1
2591,Jalisco,869,869.0,2019,1
2592,Mexico,7355,7340.0,2019,1
2593,Michoacan,325,325.0,2019,1
2594,Morelos,109,109.0,2019,1
2595,Nuevo leon,272,272.0,2019,1
2596,Oaxaca,10388,9662.0,2019,1
2597,Puebla,2053,2043.0,2019,1
2598,Queretaro,201,201.0,2019,1
2599,San luis potosi,150,60.0,2019,1
2600,Tamaulipas,48,48.0,2019,1
2601,Tlaxcala,20826,20826.0,2019,1
2602,Veracruz,548,548.0,2019,1
2603,Zacatecas,8052,7914.0,2019,1
2604,Total,74009,72871.0,2019,1
2605,Chiapas,40,40.0,2019,2
2606,Chihuahua,100,100.0,2019,2
2607,Durango,7322,7322.0,2019,2
2608,Guanajuato,14466,14466.0,2019,2
2609,Hidalgo,885,766.0,2019,2
2610,Jalisco,869,869.0,2019,2
2611,Mexico,7355,7355.0,2019,2
2612,Michoacan,325,325.0,2019,2
2613,Morelos,109,109.0,2019,2
2614,Nuevo leon,272,272.0,2019,2
2615,Oaxaca,10388,9718.0,2019,2
2616,Puebla,2053,2053.0,2019,2
2617,Queretaro,201,201.0,2019,2
2618,San luis potosi,150,60.0,2019,2
2619,Tamaulipas,48,48.0,2019,2
2620,Tlaxcala,20826,20826.0,2019,2
2621,Veracruz,548,548.0,2019,2
2622,Zacatecas,8052,8032.0,2019,2
2623,Total,74009,73110.0,2019,2
2624,Chiapas,40,40.0,2019,3
2625,Chihuahua,100,100.0,2019,3
2626,Durango,7322,7322.0,2019,3
2627,Guanajuato,14466,14466.0,2019,3
2628,Hidalgo,885,766.0,2019,3
2629,Jalisco,869,869.0,2019,3
2630,Mexico,7355,7355.0,2019,3
2631,Michoacan,325,325.0,2019,3
2632,Morelos,109,109.0,2019,3
2633,Nuevo leon,272,272.0,2019,3
2634,Oaxaca,10388,9718.0,2019,3
2635,Puebla,2053,2053.0,2019,3
2636,Queretaro,201,201.0,2019,3
2637,San luis potosi,150,60.0,2019,3
2638,Tamaulipas,48,48.0,2019,3
2639,Tlaxcala,20826,20826.0,2019,3
2640,Veracruz,548,548.0,2019,3
2641,Zacatecas,8052,8032.0,2019,3
2642,Total,74009,73110.0,2019,3
2643,Veracruz,534,144.0,2019,8
2644,Total,63994,144.0,2019,8
2645,Veracruz,534,439.0,2019,9
2646,Total,71193,439.0,2019,9
2647,Mexico,5393,686.0,2019,10
2648,Tlaxcala,22638,6577.0,2019,10
2649,Veracruz,534,534.0,2019,10
2650,Total,71193,7797.0,2019,10
2651,Chihuahua,185,185.0,2019,11
2652,Durango,6087,110.0,2019,11
2653,Guanajuato,13208,2802.0,2019,11
2654,Hidalgo,588,552.0,2019,11
2655,Mexico,5393,1385.0,2019,11
2656,Puebla,2410,1489.0,2019,11
2657,Queretaro,50,50.0,2019,11
2658,Tamaulipas,196,30.0,2019,11
2659,Tlaxcala,22638,16909.0,2019,11
2660,Veracruz,534,534.0,2019,11
2661,Total,71193,24045.0,2019,11
2662,Chiapas,44,44.0,2020,1
2663,Chihuahua,185,185.0,2020,1
2664,Durango,6087,1859.0,2020,1
2665,Guanajuato,13208,13208.0,2020,1
2666,Hidalgo,588,564.0,2020,1
2667,Jalisco,890,688.0,2020,1
2668,Mexico,5393,5393.0,2020,1
2669,Michoacan,560,370.0,2020,1
2670,Morelos,108,108.0,2020,1
2671,Nuevo leon,205,205.0,2020,1
2672,Oaxaca,9489,8179.0,2020,1
2673,Puebla,2410,2256.0,2020,1
2674,Queretaro,50,50.0,2020,1
2675,Tamaulipas,196,98.0,2020,1
2676,Tlaxcala,22638,22638.0,2020,1
2677,Veracruz,534,534.0,2020,1
2678,Zacatecas,8608,3140.0,2020,1
2679,Total,71193,59519.0,2020,1
2680,Chiapas,44,44.0,2020,2
2681,Chihuahua,185,185.0,2020,2
2682,Durango,6087,6087.0,2020,2
2683,Guanajuato,13208,13208.0,2020,2
2684,Hidalgo,588,564.0,2020,2
2685,Jalisco,890,829.0,2020,2
2686,Mexico,5393,5393.0,2020,2
2687,Michoacan,560,370.0,2020,2
2688,Morelos,108,108.0,2020,2
2689,Nuevo leon,205,205.0,2020,2
2690,Oaxaca,9489,8179.0,2020,2
2691,Puebla,2410,2410.0,2020,2
2692,Queretaro,50,50.0,2020,2
2693,Tamaulipas,196,98.0,2020,2
2694,Tlaxcala,22638,22638.0,2020,2
2695,Veracruz,534,534.0,2020,2
2696,Zacatecas,8608,3140.0,2020,2
2697,Total,71193,64042.0,2020,2
2698,Chiapas,44,44.0,2020,3
2699,Chihuahua,185,185.0,2020,3
2700,Durango,6087,6087.0,2020,3
2701,Guanajuato,13208,13208.0,2020,3
2702,Hidalgo,588,564.0,2020,3
2703,Jalisco,890,890.0,2020,3
2704,Mexico,5393,5393.0,2020,3
2705,Michoacan,560,560.0,2020,3
2706,Morelos,108,108.0,2020,3
2707,Nuevo leon,205,205.0,2020,3
2708,Oaxaca,9489,9224.0,2020,3
2709,Puebla,2410,2410.0,2020,3
2710,Queretaro,50,50.0,2020,3
2711,Tamaulipas,196,98.0,2020,3
2712,Tlaxcala,22638,22638.0,2020,3
2713,Veracruz,534,534.0,2020,3
2714,Zacatecas,8608,3954.0,2020,3
2715,Total,71193,66152.0,2020,3
2716,Veracruz,644,19.0,2020,8
2717,Total,71037,19.0,2020,8
2718,Veracruz,644,464.0,2020,9
2719,Total,78009,464.0,2020,9
2720,Tlaxcala,33607,9253.0,2020,10
2721,Veracruz,644,624.0,2020,10
2722,Total,78009,9877.0,2020,10
2723,Chihuahua,51,51.0,2020,11
2724,Durango,4473,10.0,2020,11
2725,Guanajuato,12940,3215.0,2020,11
2726,Hidalgo,571,329.0,2020,11
2727,Mexico,3318,636.0,2020,11
2728,Puebla,2081,1092.0,2020,11
2729,Tamaulipas,150,65.0,2020,11
2730,Tlaxcala,33607,28372.0,2020,11
2731,Veracruz,644,624.0,2020,11
2732,Zacatecas,7430,50.0,2020,11
2733,Total,78009,34443.0,2020,11
