,Estado,Año,Mes,SPI
649,Aguascalientes,2005,2,1.512222222
650,Aguascalientes,2005,3,0.923333333
651,Aguascalientes,2005,4,-0.092222222
652,Aguascalientes,2005,5,-0.469444444
653,Aguascalientes,2005,6,-1.048888889
654,Aguascalientes,2005,7,-0.017777778
655,Aguascalientes,2005,8,0.555
656,Aguascalientes,2005,9,-0.723888889
657,Aguascalientes,2005,10,-0.755555556
658,Aguascalientes,2005,11,-0.26
659,Aguascalientes,2005,12,-0.21
660,Aguascalientes,2006,1,-0.122777778
661,Aguascalientes,2006,2,-0.085555556
662,Aguascalientes,2006,3,0.353888889
663,Aguascalientes,2006,4,0.096111111
664,Aguascalientes,2006,5,1.133333333
665,Aguascalientes,2006,6,-0.673888889
666,Aguascalientes,2006,7,-0.065
667,Aguascalientes,2006,8,0.641111111
668,Aguascalientes,2006,9,0.52
669,Aguascalientes,2006,10,1.23
670,Aguascalientes,2006,11,0.731666667
671,Aguascalientes,2006,12,0.481111111
672,Aguascalientes,2007,1,0.623333333
673,Aguascalientes,2007,2,0.804444444
674,Aguascalientes,2007,3,0.366111111
675,Aguascalientes,2007,4,0.097222222
676,Aguascalientes,2007,5,-0.19
677,Aguascalientes,2007,6,1.718888889
678,Aguascalientes,2007,7,0.226111111
679,Aguascalientes,2007,8,-1.051111111
680,Aguascalientes,2007,9,-0.282222222
681,Aguascalientes,2007,10,-0.711666667
682,Aguascalientes,2007,11,0.162777778
683,Aguascalientes,2007,12,-0.343333333
684,Aguascalientes,2008,1,-0.446666667
685,Aguascalientes,2008,2,0.072777778
686,Aguascalientes,2008,3,0.341111111
687,Aguascalientes,2008,4,0.868888889
688,Aguascalientes,2008,5,-0.141111111
689,Aguascalientes,2008,6,-0.055555556
690,Aguascalientes,2008,7,1.088888889
691,Aguascalientes,2008,8,2.166666667
692,Aguascalientes,2008,9,0.168888889
693,Aguascalientes,2008,10,-1.056666667
694,Aguascalientes,2008,11,-0.345
695,Aguascalientes,2008,12,-0.385
696,Aguascalientes,2009,1,-0.417777778
697,Aguascalientes,2009,2,-0.173888889
698,Aguascalientes,2009,3,0.491666667
699,Aguascalientes,2009,4,0.078888889
700,Aguascalientes,2009,5,0.092777778
701,Aguascalientes,2009,6,0.364444444
702,Aguascalientes,2009,7,-1.473888889
703,Aguascalientes,2009,8,-0.153888889
704,Aguascalientes,2009,9,0.492777778
705,Aguascalientes,2009,10,0.410555556
706,Aguascalientes,2009,11,0.651666667
707,Aguascalientes,2009,12,0.237777778
708,Aguascalientes,2010,1,1.027777778
709,Aguascalientes,2010,2,2.556111111
710,Aguascalientes,2010,3,0.366111111
711,Aguascalientes,2010,4,0.045555556
712,Aguascalientes,2010,5,-0.612222222
713,Aguascalientes,2010,6,-0.565555556
714,Aguascalientes,2010,7,0.525555556
715,Aguascalientes,2010,8,-0.909444444
716,Aguascalientes,2010,9,0.453333333
717,Aguascalientes,2010,10,-1.195555556
718,Aguascalientes,2010,11,-0.345
719,Aguascalientes,2010,12,-0.496111111
720,Aguascalientes,2011,1,-0.379444444
721,Aguascalientes,2011,2,-0.261666667
722,Aguascalientes,2011,3,0.341111111
723,Aguascalientes,2011,4,0.021666667
724,Aguascalientes,2011,5,-0.781666667
725,Aguascalientes,2011,6,-0.708333333
726,Aguascalientes,2011,7,-1.892222222
727,Aguascalientes,2011,8,-0.915
728,Aguascalientes,2011,9,0.191666667
729,Aguascalientes,2011,10,0.069444444
730,Aguascalientes,2011,11,-0.238888889
731,Aguascalientes,2011,12,-0.385
732,Aguascalientes,2012,1,0.115555556
733,Aguascalientes,2012,2,1.805555556
734,Aguascalientes,2012,3,0.441666667
735,Aguascalientes,2012,4,-0.104444444
736,Aguascalientes,2012,5,-0.5
737,Aguascalientes,2012,6,0.030555556
738,Aguascalientes,2012,7,0.274444444
739,Aguascalientes,2012,8,-0.261111111
740,Aguascalientes,2012,9,-0.296111111
741,Aguascalientes,2012,10,-0.832777778
742,Aguascalientes,2012,11,-0.088888889
743,Aguascalientes,2012,12,0.400555556
744,Aguascalientes,2013,1,1.184444444
745,Aguascalientes,2013,2,-0.167222222
746,Aguascalientes,2013,3,0.381666667
747,Aguascalientes,2013,4,-0.095555556
748,Aguascalientes,2013,5,0.273888889
749,Aguascalientes,2013,6,-0.017777778
750,Aguascalientes,2013,7,1.219444444
751,Aguascalientes,2013,8,-0.642222222
752,Aguascalientes,2013,9,0.96
753,Aguascalientes,2013,10,0.188333333
754,Aguascalientes,2013,11,1.285555556
755,Aguascalientes,2013,12,2.482222222
756,Aguascalientes,2014,1,-0.06
757,Aguascalientes,2014,2,-0.273888889
758,Aguascalientes,2014,3,0.413888889
759,Aguascalientes,2014,4,-0.144444444
760,Aguascalientes,2014,5,1.236666667
761,Aguascalientes,2014,6,0.622222222
762,Aguascalientes,2014,7,-0.349444444
763,Aguascalientes,2014,8,-0.295555556
764,Aguascalientes,2014,9,-0.012777778
765,Aguascalientes,2014,10,-0.273888889
766,Aguascalientes,2014,11,0.428333333
767,Aguascalientes,2014,12,-0.177777778
768,Aguascalientes,2015,1,-0.088888889
769,Aguascalientes,2015,2,1.052777778
770,Aguascalientes,2015,3,2.438333333
771,Aguascalientes,2015,4,0.463333333
772,Aguascalientes,2015,5,0.339444444
773,Aguascalientes,2015,6,1.537222222
774,Aguascalientes,2015,7,0.408333333
775,Aguascalientes,2015,8,-0.426666667
776,Aguascalientes,2015,9,0.165555556
777,Aguascalientes,2015,10,1.685
778,Aguascalientes,2015,11,0.128333333
779,Aguascalientes,2015,12,0.700555556
780,Aguascalientes,2016,1,-0.153333333
781,Aguascalientes,2016,2,0.482777778
782,Aguascalientes,2016,3,1.095555556
783,Aguascalientes,2016,4,0.179444444
784,Aguascalientes,2016,5,-0.596666667
785,Aguascalientes,2016,6,0.006111111
786,Aguascalientes,2016,7,0.637222222
787,Aguascalientes,2016,8,1.113333333
788,Aguascalientes,2016,9,-0.427222222
789,Aguascalientes,2016,10,-0.665555556
790,Aguascalientes,2016,11,1.384444444
791,Aguascalientes,2016,12,-0.246666667
792,Aguascalientes,2017,1,-0.381111111
793,Aguascalientes,2017,2,-0.020555556
794,Aguascalientes,2017,3,0.686111111
795,Aguascalientes,2017,4,-0.157222222
796,Aguascalientes,2017,5,-0.902777778
797,Aguascalientes,2017,6,-0.834444444
798,Aguascalientes,2017,7,-0.061111111
799,Aguascalientes,2017,8,0.328333333
800,Aguascalientes,2017,9,0.938333333
801,Aguascalientes,2017,10,-0.519444444
802,Aguascalientes,2017,11,-0.446111111
803,Aguascalientes,2017,12,0.453333333
804,Aguascalientes,2018,1,0.531111111
805,Aguascalientes,2018,2,0.823888889
806,Aguascalientes,2018,3,0.212222222
807,Aguascalientes,2018,4,0.662777778
808,Aguascalientes,2018,5,0.976111111
809,Aguascalientes,2018,6,1.495
810,Aguascalientes,2018,7,-1.114444444
811,Aguascalientes,2018,8,-0.247222222
812,Aguascalientes,2018,9,0.610555556
813,Aguascalientes,2018,10,1.047222222
814,Aguascalientes,2018,11,1.152222222
815,Aguascalientes,2018,12,-0.848333333
816,Aguascalientes,2019,1,0.038333333
817,Aguascalientes,2019,2,-0.970555556
818,Aguascalientes,2019,3,-0.552777778
819,Aguascalientes,2019,4,-0.207222222
820,Aguascalientes,2019,5,-0.976111111
821,Aguascalientes,2019,6,-0.576111111
822,Aguascalientes,2019,7,-0.521111111
823,Aguascalientes,2019,8,0.221111111
824,Aguascalientes,2019,9,-0.426666667
825,Aguascalientes,2019,10,0.033333333
826,Aguascalientes,2019,11,0.793888889
827,Aguascalientes,2019,12,0.281111111
828,Aguascalientes,2020,1,0.853333333
829,Aguascalientes,2020,2,1.088333333
830,Aguascalientes,2020,3,0.430555556
831,Aguascalientes,2020,4,0.406666667
832,Aguascalientes,2020,5,0.007777778
833,Aguascalientes,2020,6,-0.133333333
834,Aguascalientes,2020,7,0.619444444
835,Aguascalientes,2020,8,-0.728333333
836,Aguascalientes,2020,9,-0.202777778
837,Aguascalientes,2020,10,-1.143333333
838,Aguascalientes,2020,11,-0.448333333
839,Aguascalientes,2020,12,0.155555556
840,Aguascalientes,2021,1,-0.073333333
841,Aguascalientes,2021,2,-0.281666667
842,Aguascalientes,2021,3,0.211666667
843,Aguascalientes,2021,4,-0.055
844,Aguascalientes,2021,5,0.25
845,Aguascalientes,2021,6,0.672222222
846,Aguascalientes,2021,7,0.676111111
847,Aguascalientes,2021,8,0.071666667
848,Aguascalientes,2021,9,0.166111111
849,Baja California,1951,1,-0.526666667
850,Baja California,1951,2,-0.543333333
851,Baja California,1951,3,-0.886666667
852,Baja California,1951,4,0.34
853,Baja California,1951,5,-0.396666667
854,Baja California,1951,6,-0.06
855,Baja California,1951,7,-0.1
856,Baja California,1951,8,0.16
857,Baja California,1951,9,-0.45
858,Baja California,1951,10,-0.153333333
859,Baja California,1951,11,-0.453333333
860,Baja California,1951,12,-0.153333333
861,Baja California,1952,1,0.12
862,Baja California,1952,2,-0.723333333
863,Baja California,1952,3,0.276666667
864,Baja California,1952,4,-0.24
865,Baja California,1952,5,-0.346666667
866,Baja California,1952,6,-0.06
867,Baja California,1952,7,-0.276666667
868,Baja California,1952,8,-0.303333333
869,Baja California,1952,9,-0.603333333
870,Baja California,1952,10,-0.636666667
871,Baja California,1952,11,0.146666667
872,Baja California,1952,12,-0.173333333
873,Baja California,1953,1,-1.143333333
874,Baja California,1953,2,-0.643333333
875,Baja California,1953,3,-0.546666667
876,Baja California,1953,4,-0.26
877,Baja California,1953,5,-0.1
878,Baja California,1953,6,0.05
879,Baja California,1953,7,-0.196666667
880,Baja California,1953,8,-0.303333333
881,Baja California,1953,9,-0.603333333
882,Baja California,1953,10,-0.636666667
883,Baja California,1953,11,-0.433333333
884,Baja California,1953,12,-1.266666667
885,Baja California,1954,1,-0.306666667
886,Baja California,1954,2,-0.69
887,Baja California,1954,3,0.073333333
888,Baja California,1954,4,-0.71
889,Baja California,1954,5,-0.286666667
890,Baja California,1954,6,0.106666667
891,Baja California,1954,7,-0.276666667
892,Baja California,1954,8,-0.176666667
893,Baja California,1954,9,-0.603333333
894,Baja California,1954,10,-0.636666667
895,Baja California,1954,11,-0.503333333
896,Baja California,1954,12,-0.816666667
897,Baja California,1955,1,-0.043333333
898,Baja California,1955,2,-0.726666667
899,Baja California,1955,3,-0.673333333
900,Baja California,1955,4,0.143333333
901,Baja California,1955,5,0.08
902,Baja California,1955,6,-0.06
903,Baja California,1955,7,-0.25
904,Baja California,1955,8,-0.04
905,Baja California,1955,9,-0.603333333
906,Baja California,1955,10,-0.636666667
907,Baja California,1955,11,-0.703333333
908,Baja California,1955,12,-0.733333333
909,Baja California,1956,1,-0.663333333
910,Baja California,1956,2,-1.036666667
911,Baja California,1956,3,-1.016666667
912,Baja California,1956,4,-0.053333333
913,Baja California,1956,5,-0.156666667
914,Baja California,1956,6,-0.06
915,Baja California,1956,7,0.256666667
916,Baja California,1956,8,-0.303333333
917,Baja California,1956,9,-0.603333333
918,Baja California,1956,10,-0.263333333
919,Baja California,1956,11,-0.91
920,Baja California,1956,12,-0.97
921,Baja California,1957,1,0.07
922,Baja California,1957,2,-0.89
923,Baja California,1957,3,-0.206666667
924,Baja California,1957,4,0.51
925,Baja California,1957,5,0.33
926,Baja California,1957,6,0.193333333
927,Baja California,1957,7,-0.276666667
928,Baja California,1957,8,-0.196666667
929,Baja California,1957,9,-0.603333333
930,Baja California,1957,10,0.393333333
931,Baja California,1957,11,-0.43
932,Baja California,1957,12,-0.503333333
933,Baja California,1958,1,-0.933333333
934,Baja California,1958,2,0.103333333
935,Baja California,1958,3,0.183333333
936,Baja California,1958,4,0.24
937,Baja California,1958,5,-0.21
938,Baja California,1958,6,0.313333333
939,Baja California,1958,7,-0.276666667
940,Baja California,1958,8,-0.143333333
941,Baja California,1958,9,-0.286666667
942,Baja California,1958,10,-0.583333333
943,Baja California,1958,11,-0.593333333
944,Baja California,1958,12,-1.246666667
945,Baja California,1959,1,-0.653333333
946,Baja California,1959,2,-0.296666667
947,Baja California,1959,3,-1.016666667
948,Baja California,1959,4,-0.24
949,Baja California,1959,5,-0.396666667
950,Baja California,1959,6,-0.06
951,Baja California,1959,7,-0.276666667
952,Baja California,1959,8,-0.226666667
953,Baja California,1959,9,-0.11
954,Baja California,1959,10,-0.32
955,Baja California,1959,11,-0.91
956,Baja California,1959,12,0.033333333
957,Baja California,1960,1,-0.156666667
958,Baja California,1960,2,-0.493333333
959,Baja California,1960,3,-0.873333333
960,Baja California,1960,4,-0.36
961,Baja California,1960,5,-0.306666667
962,Baja California,1960,6,-0.06
963,Baja California,1960,7,-0.276666667
964,Baja California,1960,8,-0.303333333
965,Baja California,1960,9,0.136666667
966,Baja California,1960,10,-0.493333333
967,Baja California,1960,11,-0.343333333
968,Baja California,1960,12,-0.97
969,Baja California,1961,1,-0.75
970,Baja California,1961,2,-0.396666667
971,Baja California,1961,3,-0.083333333
972,Baja California,1961,4,-0.026666667
973,Baja California,1961,5,0.603333333
974,Baja California,1961,6,0.966666667
975,Baja California,1961,7,0.49
976,Baja California,1961,8,1.103333333
977,Baja California,1961,9,0.126666667
978,Baja California,1961,10,0.076666667
979,Baja California,1961,11,0.293333333
980,Baja California,1961,12,0.64
981,Baja California,1962,1,0.363333333
982,Baja California,1962,2,0.52
983,Baja California,1962,3,0.64
984,Baja California,1962,4,-0.026666667
985,Baja California,1962,5,1.086666667
986,Baja California,1962,6,0.966666667
987,Baja California,1962,7,0.49
988,Baja California,1962,8,0.286666667
989,Baja California,1962,9,0.296666667
990,Baja California,1962,10,0.193333333
991,Baja California,1962,11,-0.266666667
992,Baja California,1962,12,0.366666667
993,Baja California,1963,1,0.09
994,Baja California,1963,2,0.353333333
995,Baja California,1963,3,0.12
996,Baja California,1963,4,0.486666667
997,Baja California,1963,5,0.83
998,Baja California,1963,6,1.333333333
999,Baja California,1963,7,0.706666667
1000,Baja California,1963,8,0.663333333
1001,Baja California,1963,9,1.15
1002,Baja California,1963,10,1.26
1003,Baja California,1963,11,0.063333333
1004,Baja California,1963,12,-0.323333333
1005,Baja California,1964,1,-0.173333333
1006,Baja California,1964,2,-0.013333333
1007,Baja California,1964,3,0.126666667
1008,Baja California,1964,4,0.256666667
1009,Baja California,1964,5,1.45
1010,Baja California,1964,6,0.966666667
1011,Baja California,1964,7,0.506666667
1012,Baja California,1964,8,0.733333333
1013,Baja California,1964,9,0.056666667
1014,Baja California,1964,10,0.37
1015,Baja California,1964,11,0.95
1016,Baja California,1964,12,-0.113333333
1017,Baja California,1965,1,0.216666667
1018,Baja California,1965,2,0.3
1019,Baja California,1965,3,0.226666667
1020,Baja California,1965,4,2.063333333
1021,Baja California,1965,5,0.553333333
1022,Baja California,1965,6,1.303333333
1023,Baja California,1965,7,0.49
1024,Baja California,1965,8,0.356666667
1025,Baja California,1965,9,0.343333333
1026,Baja California,1965,10,0.076666667
1027,Baja California,1965,11,1.516666667
1028,Baja California,1965,12,1.4
1029,Baja California,1966,1,0.493333333
1030,Baja California,1966,2,0.373333333
1031,Baja California,1966,3,0.263333333
1032,Baja California,1966,4,-0.026666667
1033,Baja California,1966,5,0.74
1034,Baja California,1966,6,1.273333333
1035,Baja California,1966,7,0.63
1036,Baja California,1966,8,0.733333333
1037,Baja California,1966,9,0.786666667
1038,Baja California,1966,10,0.883333333
1039,Baja California,1966,11,0.053333333
1040,Baja California,1966,12,0.65
1041,Baja California,1967,1,0.163333333
1042,Baja California,1967,2,-0.363333333
1043,Baja California,1967,3,0.02
1044,Baja California,1967,4,1.136666667
1045,Baja California,1967,5,0.663333333
1046,Baja California,1967,6,1.03
1047,Baja California,1967,7,0.75
1048,Baja California,1967,8,0.706666667
1049,Baja California,1967,9,1.133333333
1050,Baja California,1967,10,0.076666667
1051,Baja California,1967,11,1.1
1052,Baja California,1967,12,0.78
1053,Baja California,1968,1,-0.27
1054,Baja California,1968,2,0.246666667
1055,Baja California,1968,3,0.35
1056,Baja California,1968,4,0.563333333
1057,Baja California,1968,5,0.816666667
1058,Baja California,1968,6,1.03
1059,Baja California,1968,7,0.97
1060,Baja California,1968,8,0.513333333
1061,Baja California,1968,9,0.856666667
1062,Baja California,1968,10,0.31
1063,Baja California,1968,11,0.05
1064,Baja California,1968,12,-0.176666667
1065,Baja California,1969,1,1.05
1066,Baja California,1969,2,0.6
1067,Baja California,1969,3,0.093333333
1068,Baja California,1969,4,0.166666667
1069,Baja California,1969,5,1.193333333
1070,Baja California,1969,6,1.16
1071,Baja California,1969,7,0.593333333
1072,Baja California,1969,8,0.406666667
1073,Baja California,1969,9,0.266666667
1074,Baja California,1969,10,0.076666667
1075,Baja California,1969,11,1.456666667
1076,Baja California,1969,12,0.35
1077,Baja California,1970,1,-0.523333333
1078,Baja California,1970,2,-0.276666667
1079,Baja California,1970,3,-0.01
1080,Baja California,1970,4,-0.386666667
1081,Baja California,1970,5,-0.396666667
1082,Baja California,1970,6,-0.06
1083,Baja California,1970,7,-0.08
1084,Baja California,1970,8,-0.236666667
1085,Baja California,1970,9,-0.483333333
1086,Baja California,1970,10,-0.636666667
1087,Baja California,1970,11,-0.286666667
1088,Baja California,1970,12,-0.343333333
1089,Baja California,1971,1,-0.813333333
1090,Baja California,1971,2,-0.146666667
1091,Baja California,1971,3,-1.193333333
1092,Baja California,1971,4,0.58
1093,Baja California,1971,5,1.096666667
1094,Baja California,1971,6,0.966666667
1095,Baja California,1971,7,0.49
1096,Baja California,1971,8,0.663333333
1097,Baja California,1971,9,0.666666667
1098,Baja California,1971,10,0.96
1099,Baja California,1971,11,-0.886666667
1100,Baja California,1971,12,0.22
1101,Baja California,1972,1,-0.82
1102,Baja California,1972,2,-0.393333333
1103,Baja California,1972,3,-1.356666667
1104,Baja California,1972,4,0.303333333
1105,Baja California,1972,5,1.1
1106,Baja California,1972,6,1.94
1107,Baja California,1972,7,0.666666667
1108,Baja California,1972,8,0.443333333
1109,Baja California,1972,9,0.543333333
1110,Baja California,1972,10,0.576666667
1111,Baja California,1972,11,0.666666667
1112,Baja California,1972,12,-0.546666667
1113,Baja California,1973,1,0.416666667
1114,Baja California,1973,2,0.276666667
1115,Baja California,1973,3,1.116666667
1116,Baja California,1973,4,0.19
1117,Baja California,1973,5,0.603333333
1118,Baja California,1973,6,0.966666667
1119,Baja California,1973,7,0.49
1120,Baja California,1973,8,0.893333333
1121,Baja California,1973,9,1.173333333
1122,Baja California,1973,10,0.076666667
1123,Baja California,1973,11,0.443333333
1124,Baja California,1973,12,-0.383333333
1125,Baja California,1974,1,-0.22
1126,Baja California,1974,2,-1.256666667
1127,Baja California,1974,3,-0.496666667
1128,Baja California,1974,4,-0.7
1129,Baja California,1974,5,-0.44
1130,Baja California,1974,6,-0.096666667
1131,Baja California,1974,7,-0.163333333
1132,Baja California,1974,8,-0.57
1133,Baja California,1974,9,0.183333333
1134,Baja California,1974,10,0.623333333
1135,Baja California,1974,11,0.236666667
1136,Baja California,1974,12,0.23
1137,Baja California,1975,1,-0.176666667
1138,Baja California,1975,2,-0.123333333
1139,Baja California,1975,3,0.726666667
1140,Baja California,1975,4,1.33
1141,Baja California,1975,5,0.77
1142,Baja California,1975,6,0.966666667
1143,Baja California,1975,7,0.586666667
1144,Baja California,1975,8,0.286666667
1145,Baja California,1975,9,0.136666667
1146,Baja California,1975,10,0.356666667
1147,Baja California,1975,11,0.323333333
1148,Baja California,1975,12,0.093333333
1149,Baja California,1976,1,-0.34
1150,Baja California,1976,2,1.506666667
1151,Baja California,1976,3,0.196666667
1152,Baja California,1976,4,1.123333333
1153,Baja California,1976,5,0.77
