ENTIDAD,Mes,Año,Tipo_sequia
Puebla,3,2007,NPS
Puebla,3,2008,NPS
Puebla,3,2009,NPS
Puebla,3,2010,NPS
Puebla,3,2011,NPS
Puebla,3,2012,NPS
Puebla,3,2013,NPS
Puebla,3,2014,NPS
Puebla,3,2015,NPS
Puebla,3,2016,NPS
Puebla,3,2017,NPS
Puebla,3,2018,NPS
Puebla,3,2019,D0
Puebla,3,2020,NPS
Puebla,3,2021,D0
Puebla,4,2003,D0
Puebla,4,2004,NPS
Puebla,4,2005,NPS
Puebla,4,2006,D1
Puebla,4,2007,D0
Puebla,4,2008,D0
Puebla,4,2009,D0
Puebla,4,2010,NPS
Puebla,4,2011,D1
Puebla,4,2012,NPS
Puebla,4,2013,NPS
Puebla,4,2014,NPS
Puebla,4,2015,NPS
Puebla,4,2016,NPS
Puebla,4,2017,NPS
Puebla,4,2018,NPS
Puebla,4,2019,D0
Puebla,4,2020,NPS
Puebla,4,2021,D1
Puebla,5,2003,D0
Puebla,5,2004,NPS
Puebla,5,2005,NPS
Puebla,5,2006,D0
Puebla,5,2007,NPS
Puebla,5,2008,D0
Puebla,5,2009,D0
Puebla,5,2010,NPS
Puebla,5,2011,D1
Puebla,5,2012,NPS
Puebla,5,2013,NPS
Puebla,5,2014,NPS
Puebla,5,2015,NPS
Puebla,5,2016,NPS
Puebla,5,2017,NPS
Puebla,5,2018,NPS
Puebla,5,2019,D0
Puebla,5,2020,NPS
Puebla,5,2021,NPS
Puebla,6,2003,D0
Puebla,6,2004,NPS
Puebla,6,2005,NPS
Puebla,6,2006,D0
Puebla,6,2007,D0
Puebla,6,2008,D0
Puebla,6,2009,D0
Puebla,6,2010,NPS
Puebla,6,2011,D2
Puebla,6,2012,NPS
Puebla,6,2013,NPS
Puebla,6,2014,NPS
Puebla,6,2015,NPS
Puebla,6,2016,NPS
Puebla,6,2017,NPS
Puebla,6,2018,NPS
Puebla,6,2019,D0
Puebla,6,2020,D0
Puebla,6,2021,NPS
Puebla,7,2003,D0
Puebla,7,2004,NPS
Puebla,7,2005,NPS
Puebla,7,2006,D0
Puebla,7,2007,D1
Puebla,7,2008,NPS
Puebla,7,2009,D0
Puebla,7,2010,NPS
Puebla,7,2011,D1
Puebla,7,2012,NPS
Puebla,7,2013,NPS
Puebla,7,2014,NPS
Puebla,7,2015,NPS
Puebla,7,2016,NPS
Puebla,7,2017,NPS
Puebla,7,2018,NPS
Puebla,7,2019,D0
Puebla,7,2020,D0
Puebla,7,2021,NPS
Puebla,8,2003,NPS
Puebla,8,2004,NPS
Puebla,8,2005,NPS
Puebla,8,2006,D0
Puebla,8,2007,NPS
Puebla,8,2008,NPS
Puebla,8,2009,D1
Puebla,8,2010,NPS
Puebla,8,2011,D0
Puebla,8,2012,NPS
Puebla,8,2013,NPS
Puebla,8,2014,NPS
Puebla,8,2015,NPS
Puebla,8,2016,NPS
Puebla,8,2017,NPS
Puebla,8,2018,D0
Puebla,8,2019,NPS
Puebla,8,2020,NPS
Puebla,8,2021,NPS
Puebla,9,2003,NPS
Puebla,9,2004,NPS
Puebla,9,2005,D0
Puebla,9,2006,NPS
Puebla,9,2007,NPS
Puebla,9,2008,NPS
Puebla,9,2009,NPS
Puebla,9,2010,NPS
Puebla,9,2011,NPS
Puebla,9,2012,NPS
Puebla,9,2013,NPS
Puebla,9,2014,NPS
Puebla,9,2015,NPS
Puebla,9,2016,NPS
Puebla,9,2017,NPS
Puebla,9,2018,D0
Puebla,9,2019,NPS
Puebla,9,2020,NPS
Puebla,10,2003,NPS
Puebla,10,2004,NPS
Puebla,10,2005,NPS
Puebla,10,2006,NPS
Puebla,10,2007,NPS
Puebla,10,2008,NPS
Puebla,10,2009,NPS
Puebla,10,2010,NPS
Puebla,10,2011,NPS
Puebla,10,2012,NPS
Puebla,10,2013,NPS
Puebla,10,2014,NPS
Puebla,10,2015,NPS
Puebla,10,2016,NPS
Puebla,10,2017,NPS
Puebla,10,2018,NPS
Puebla,10,2019,NPS
Puebla,10,2020,NPS
Puebla,11,2003,NPS
Puebla,11,2004,NPS
Puebla,11,2005,NPS
Puebla,11,2006,NPS
Puebla,11,2007,NPS
Puebla,11,2008,NPS
Puebla,11,2009,D0
Puebla,11,2010,NPS
Puebla,11,2011,NPS
Puebla,11,2012,NPS
Puebla,11,2013,NPS
Puebla,11,2014,NPS
Puebla,11,2015,NPS
Puebla,11,2016,NPS
Puebla,11,2017,NPS
Puebla,11,2018,NPS
Puebla,11,2019,NPS
Puebla,11,2020,NPS
Puebla,12,2003,NPS
Puebla,12,2004,NPS
Puebla,12,2005,D0
Puebla,12,2006,NPS
Puebla,12,2007,NPS
Puebla,12,2008,NPS
Puebla,12,2009,D0
Puebla,12,2010,NPS
Puebla,12,2011,NPS
Puebla,12,2012,NPS
Puebla,12,2013,NPS
Puebla,12,2014,NPS
Puebla,12,2015,NPS
Puebla,12,2016,NPS
Puebla,12,2017,NPS
Puebla,12,2018,NPS
Puebla,12,2019,NPS
Puebla,12,2020,NPS
Querétaro de Arteaga,1,2003,NPS
Querétaro de Arteaga,1,2004,NPS
Querétaro de Arteaga,1,2005,NPS
Querétaro de Arteaga,1,2006,D0
Querétaro de Arteaga,1,2007,NPS
Querétaro de Arteaga,1,2008,NPS
Querétaro de Arteaga,1,2009,NPS
Querétaro de Arteaga,1,2010,NPS
Querétaro de Arteaga,1,2011,NPS
Querétaro de Arteaga,1,2012,D1
Querétaro de Arteaga,1,2013,NPS
Querétaro de Arteaga,1,2014,NPS
Querétaro de Arteaga,1,2015,NPS
Querétaro de Arteaga,1,2016,D0
Querétaro de Arteaga,1,2017,D0
Querétaro de Arteaga,1,2018,D1
Querétaro de Arteaga,1,2019,NPS
Querétaro de Arteaga,1,2020,D1
Querétaro de Arteaga,1,2021,D1
Querétaro de Arteaga,2,2003,NPS
Querétaro de Arteaga,2,2004,NPS
Querétaro de Arteaga,2,2005,NPS
Querétaro de Arteaga,2,2006,D1
Querétaro de Arteaga,2,2007,NPS
Querétaro de Arteaga,2,2008,NPS
Querétaro de Arteaga,2,2009,NPS
Querétaro de Arteaga,2,2010,NPS
Querétaro de Arteaga,2,2011,NPS
Querétaro de Arteaga,2,2012,D1
Querétaro de Arteaga,2,2013,NPS
Querétaro de Arteaga,2,2014,NPS
Querétaro de Arteaga,2,2015,NPS
Querétaro de Arteaga,2,2016,NPS
Querétaro de Arteaga,2,2017,D0
Querétaro de Arteaga,2,2018,D1
Querétaro de Arteaga,2,2019,D0
Querétaro de Arteaga,2,2020,D0
Querétaro de Arteaga,2,2021,D2
Querétaro de Arteaga,3,2003,NPS
Querétaro de Arteaga,3,2004,NPS
Querétaro de Arteaga,3,2005,NPS
Querétaro de Arteaga,3,2006,D1
Querétaro de Arteaga,3,2007,NPS
Querétaro de Arteaga,3,2008,D0
Querétaro de Arteaga,3,2009,NPS
Querétaro de Arteaga,3,2010,NPS
Querétaro de Arteaga,3,2011,D0
Querétaro de Arteaga,3,2012,NPS
Querétaro de Arteaga,3,2013,NPS
Querétaro de Arteaga,3,2014,NPS
Querétaro de Arteaga,3,2015,NPS
Querétaro de Arteaga,3,2016,NPS
Querétaro de Arteaga,3,2017,D0
Querétaro de Arteaga,3,2018,D2
Querétaro de Arteaga,3,2019,D0
Querétaro de Arteaga,3,2020,D0
Querétaro de Arteaga,3,2021,D2
Querétaro de Arteaga,4,2003,NPS
Querétaro de Arteaga,4,2004,NPS
Querétaro de Arteaga,4,2005,NPS
Querétaro de Arteaga,4,2006,D1
Querétaro de Arteaga,4,2007,NPS
Querétaro de Arteaga,4,2008,D0
Querétaro de Arteaga,4,2009,NPS
Querétaro de Arteaga,4,2010,NPS
Querétaro de Arteaga,4,2011,D2
Querétaro de Arteaga,4,2012,NPS
Querétaro de Arteaga,4,2013,NPS
Querétaro de Arteaga,4,2014,NPS
Querétaro de Arteaga,4,2015,NPS
Querétaro de Arteaga,4,2016,NPS
Querétaro de Arteaga,4,2017,NPS
Querétaro de Arteaga,4,2018,D2
Querétaro de Arteaga,4,2019,D0
Querétaro de Arteaga,4,2020,D0
Querétaro de Arteaga,4,2021,D2
Querétaro de Arteaga,5,2003,NPS
Querétaro de Arteaga,5,2004,NPS
Querétaro de Arteaga,5,2005,NPS
Querétaro de Arteaga,5,2006,NPS
Querétaro de Arteaga,5,2007,NPS
Querétaro de Arteaga,5,2008,D0
Querétaro de Arteaga,5,2009,NPS
Querétaro de Arteaga,5,2010,NPS
Querétaro de Arteaga,5,2011,D2
Querétaro de Arteaga,5,2012,NPS
Querétaro de Arteaga,5,2013,D0
Querétaro de Arteaga,5,2014,NPS
Querétaro de Arteaga,5,2015,NPS
Querétaro de Arteaga,5,2016,NPS
Querétaro de Arteaga,5,2017,NPS
Querétaro de Arteaga,5,2018,D2
Querétaro de Arteaga,5,2019,D1
Querétaro de Arteaga,5,2020,D0
Querétaro de Arteaga,5,2021,D2
Querétaro de Arteaga,6,2003,NPS
Querétaro de Arteaga,6,2004,NPS
Querétaro de Arteaga,6,2005,D1
Querétaro de Arteaga,6,2006,D1
Querétaro de Arteaga,6,2007,NPS
Querétaro de Arteaga,6,2008,D0
Querétaro de Arteaga,6,2009,D0
Querétaro de Arteaga,6,2010,NPS
Querétaro de Arteaga,6,2011,D3
Querétaro de Arteaga,6,2012,NPS
Querétaro de Arteaga,6,2013,D0
Querétaro de Arteaga,6,2014,NPS
Querétaro de Arteaga,6,2015,NPS
Querétaro de Arteaga,6,2016,NPS
Querétaro de Arteaga,6,2017,D1
Querétaro de Arteaga,6,2018,D0
Querétaro de Arteaga,6,2019,D1
Querétaro de Arteaga,6,2020,D0
Querétaro de Arteaga,6,2021,D1
Querétaro de Arteaga,7,2003,NPS
Querétaro de Arteaga,7,2004,NPS
Querétaro de Arteaga,7,2005,NPS
Querétaro de Arteaga,7,2006,D0
Querétaro de Arteaga,7,2007,NPS
Querétaro de Arteaga,7,2008,NPS
Querétaro de Arteaga,7,2009,D0
Querétaro de Arteaga,7,2010,NPS
Querétaro de Arteaga,7,2011,D3
Querétaro de Arteaga,7,2012,NPS
Querétaro de Arteaga,7,2013,D0
Querétaro de Arteaga,7,2014,NPS
Querétaro de Arteaga,7,2015,NPS
Querétaro de Arteaga,7,2016,NPS
Querétaro de Arteaga,7,2017,D1
Querétaro de Arteaga,7,2018,NPS
Querétaro de Arteaga,7,2019,D1
Querétaro de Arteaga,7,2020,D0
Querétaro de Arteaga,7,2021,D1
Querétaro de Arteaga,8,2003,NPS
Querétaro de Arteaga,8,2004,NPS
Querétaro de Arteaga,8,2005,NPS
Querétaro de Arteaga,8,2006,NPS
Querétaro de Arteaga,8,2007,NPS
Querétaro de Arteaga,8,2008,D0
Querétaro de Arteaga,8,2009,D1
Querétaro de Arteaga,8,2010,NPS
Querétaro de Arteaga,8,2011,D2
Querétaro de Arteaga,8,2012,NPS
Querétaro de Arteaga,8,2013,NPS
Querétaro de Arteaga,8,2014,NPS
Querétaro de Arteaga,8,2015,NPS
Querétaro de Arteaga,8,2016,NPS
Querétaro de Arteaga,8,2017,D1
Querétaro de Arteaga,8,2018,D0
Querétaro de Arteaga,8,2019,D0
Querétaro de Arteaga,8,2020,D0
Querétaro de Arteaga,8,2021,NPS
Querétaro de Arteaga,9,2003,NPS
Querétaro de Arteaga,9,2004,NPS
Querétaro de Arteaga,9,2005,NPS
Querétaro de Arteaga,9,2006,NPS
Querétaro de Arteaga,9,2007,NPS
Querétaro de Arteaga,9,2008,NPS
Querétaro de Arteaga,9,2009,NPS
Querétaro de Arteaga,9,2010,NPS
Querétaro de Arteaga,9,2011,D1
Querétaro de Arteaga,9,2012,NPS
Querétaro de Arteaga,9,2013,NPS
Querétaro de Arteaga,9,2014,NPS
Querétaro de Arteaga,9,2015,NPS
Querétaro de Arteaga,9,2016,NPS
Querétaro de Arteaga,9,2017,NPS
Querétaro de Arteaga,9,2018,D0
Querétaro de Arteaga,9,2019,D0
Querétaro de Arteaga,9,2020,D0
Querétaro de Arteaga,10,2003,NPS
Querétaro de Arteaga,10,2004,NPS
Querétaro de Arteaga,10,2005,NPS
Querétaro de Arteaga,10,2006,D1
Querétaro de Arteaga,10,2007,NPS
Querétaro de Arteaga,10,2008,NPS
Querétaro de Arteaga,10,2009,NPS
Querétaro de Arteaga,10,2010,NPS
Querétaro de Arteaga,10,2011,D2
Querétaro de Arteaga,10,2012,NPS
Querétaro de Arteaga,10,2013,NPS
Querétaro de Arteaga,10,2014,NPS
Querétaro de Arteaga,10,2015,D0
Querétaro de Arteaga,10,2016,NPS
Querétaro de Arteaga,10,2017,NPS
Querétaro de Arteaga,10,2018,D0
Querétaro de Arteaga,10,2019,D1
Querétaro de Arteaga,10,2020,D0
Querétaro de Arteaga,11,2003,NPS
Querétaro de Arteaga,11,2004,NPS
Querétaro de Arteaga,11,2005,NPS
Querétaro de Arteaga,11,2006,NPS
Querétaro de Arteaga,11,2007,NPS
Querétaro de Arteaga,11,2008,NPS
Querétaro de Arteaga,11,2009,NPS
Querétaro de Arteaga,11,2010,NPS
Querétaro de Arteaga,11,2011,D2
Querétaro de Arteaga,11,2012,NPS
Querétaro de Arteaga,11,2013,NPS
Querétaro de Arteaga,11,2014,NPS
Querétaro de Arteaga,11,2015,NPS
Querétaro de Arteaga,11,2016,NPS
Querétaro de Arteaga,11,2017,NPS
Querétaro de Arteaga,11,2018,D1
Querétaro de Arteaga,11,2019,D1
Querétaro de Arteaga,11,2020,D1
Querétaro de Arteaga,12,2003,NPS
Querétaro de Arteaga,12,2004,NPS
Querétaro de Arteaga,12,2005,D0
Querétaro de Arteaga,12,2006,NPS
Querétaro de Arteaga,12,2007,NPS
Querétaro de Arteaga,12,2008,NPS
Querétaro de Arteaga,12,2009,NPS
Querétaro de Arteaga,12,2010,NPS
Querétaro de Arteaga,12,2011,D2
Querétaro de Arteaga,12,2012,NPS
Querétaro de Arteaga,12,2013,NPS
Querétaro de Arteaga,12,2014,NPS
Querétaro de Arteaga,12,2015,D0
Querétaro de Arteaga,12,2016,D0
Querétaro de Arteaga,12,2017,NPS
Querétaro de Arteaga,12,2018,NPS
Querétaro de Arteaga,12,2019,D1
Querétaro de Arteaga,12,2020,D1
Quintana Roo,1,2003,NPS
Quintana Roo,1,2004,NPS
Quintana Roo,1,2005,D1
Quintana Roo,1,2006,NPS
Quintana Roo,1,2007,D0
Quintana Roo,1,2008,D2
Quintana Roo,1,2009,NPS
Quintana Roo,1,2010,D0
Quintana Roo,1,2011,NPS
Quintana Roo,1,2012,NPS
Quintana Roo,1,2013,NPS
Quintana Roo,1,2014,NPS
Quintana Roo,1,2015,NPS
Quintana Roo,1,2016,NPS
Quintana Roo,1,2017,D1
Quintana Roo,1,2018,NPS
Quintana Roo,1,2019,NPS
Quintana Roo,1,2020,NPS
Quintana Roo,1,2021,NPS
Quintana Roo,2,2003,NPS
Quintana Roo,2,2004,NPS
Quintana Roo,2,2005,D1
Quintana Roo,2,2006,NPS
Quintana Roo,2,2007,D1
Quintana Roo,2,2008,D2
Quintana Roo,2,2009,D0
Quintana Roo,2,2010,D1
Quintana Roo,2,2011,D0
Quintana Roo,2,2012,NPS
Quintana Roo,2,2013,NPS
Quintana Roo,2,2014,NPS
Quintana Roo,2,2015,NPS
Quintana Roo,2,2016,NPS
Quintana Roo,2,2017,NPS
Quintana Roo,2,2018,NPS
Quintana Roo,2,2019,NPS
Quintana Roo,2,2020,D0
Quintana Roo,2,2021,NPS
Quintana Roo,3,2003,NPS
Quintana Roo,3,2004,NPS
Quintana Roo,3,2005,D1
Quintana Roo,3,2006,NPS
Quintana Roo,3,2007,NPS
Quintana Roo,3,2008,D0
Quintana Roo,3,2009,D0
Quintana Roo,3,2010,D1
Quintana Roo,3,2011,D0
Quintana Roo,3,2012,NPS
Quintana Roo,3,2013,NPS
Quintana Roo,3,2014,NPS
Quintana Roo,3,2015,NPS
Quintana Roo,3,2016,NPS
Quintana Roo,3,2017,NPS
Quintana Roo,3,2018,NPS
Quintana Roo,3,2019,NPS
Quintana Roo,3,2020,D0
Quintana Roo,3,2021,NPS
Quintana Roo,4,2003,NPS
Quintana Roo,4,2004,NPS
Quintana Roo,4,2005,D1
Quintana Roo,4,2006,D0
Quintana Roo,4,2007,D2
Quintana Roo,4,2008,D1
Quintana Roo,4,2009,D0
Quintana Roo,4,2010,D1
Quintana Roo,4,2011,D1
Quintana Roo,4,2012,NPS
Quintana Roo,4,2013,NPS
Quintana Roo,4,2014,NPS
Quintana Roo,4,2015,NPS
Quintana Roo,4,2016,NPS
Quintana Roo,4,2017,NPS
Quintana Roo,4,2018,NPS
Quintana Roo,4,2019,D0
Quintana Roo,4,2020,D2
Quintana Roo,4,2021,D0
Quintana Roo,5,2003,NPS
Quintana Roo,5,2004,NPS
Quintana Roo,5,2005,D1
Quintana Roo,5,2006,NPS
Quintana Roo,5,2007,D2
Quintana Roo,5,2008,D2
Quintana Roo,5,2009,D1
Quintana Roo,5,2010,D1
Quintana Roo,5,2011,D2
Quintana Roo,5,2012,NPS
Quintana Roo,5,2013,D0
Quintana Roo,5,2014,NPS
Quintana Roo,5,2015,D0
Quintana Roo,5,2016,NPS
Quintana Roo,5,2017,NPS
Quintana Roo,5,2018,NPS
Quintana Roo,5,2019,D0
Quintana Roo,5,2020,NPS
Quintana Roo,5,2021,D0
Quintana Roo,6,2003,NPS
Quintana Roo,6,2004,NPS
Quintana Roo,6,2005,D0
Quintana Roo,6,2006,D0
Quintana Roo,6,2007,D2
Quintana Roo,6,2008,D1
Quintana Roo,6,2009,D1
Quintana Roo,6,2010,D1
Quintana Roo,6,2011,D2
Quintana Roo,6,2012,NPS
Quintana Roo,6,2013,NPS
Quintana Roo,6,2014,NPS
Quintana Roo,6,2015,NPS
Quintana Roo,6,2016,D0
Quintana Roo,6,2017,D0
Quintana Roo,6,2018,NPS
Quintana Roo,6,2019,D1
Quintana Roo,6,2020,NPS
Quintana Roo,6,2021,NPS
Quintana Roo,7,2003,D0
Quintana Roo,7,2004,D0
Quintana Roo,7,2005,NPS
Quintana Roo,7,2006,NPS
Quintana Roo,7,2007,D0
Quintana Roo,7,2008,NPS
Quintana Roo,7,2009,D1
Quintana Roo,7,2010,D1
Quintana Roo,7,2011,D1
Quintana Roo,7,2012,NPS
Quintana Roo,7,2013,NPS
Quintana Roo,7,2014,D0
Quintana Roo,7,2015,NPS
Quintana Roo,7,2016,D0
Quintana Roo,7,2017,D0
Quintana Roo,7,2018,NPS
Quintana Roo,7,2019,D1
Quintana Roo,7,2020,NPS
Quintana Roo,7,2021,NPS
Quintana Roo,8,2003,NPS
Quintana Roo,8,2004,D0
Quintana Roo,8,2005,D0
Quintana Roo,8,2006,NPS
Quintana Roo,8,2007,NPS
Quintana Roo,8,2008,NPS
Quintana Roo,8,2009,D0
Quintana Roo,8,2010,NPS
Quintana Roo,8,2011,NPS
Quintana Roo,8,2012,NPS
Quintana Roo,8,2013,NPS
Quintana Roo,8,2014,D0
Quintana Roo,8,2015,NPS
Quintana Roo,8,2016,D1
Quintana Roo,8,2017,NPS
Quintana Roo,8,2018,NPS
Quintana Roo,8,2019,D1
Quintana Roo,8,2020,NPS
Quintana Roo,8,2021,NPS
Quintana Roo,9,2003,NPS
Quintana Roo,9,2004,D1
Quintana Roo,9,2005,NPS
Quintana Roo,9,2006,NPS
Quintana Roo,9,2007,D1
Quintana Roo,9,2008,NPS
Quintana Roo,9,2009,D2
Quintana Roo,9,2010,NPS
Quintana Roo,9,2011,NPS
Quintana Roo,9,2012,NPS
Quintana Roo,9,2013,NPS
Quintana Roo,9,2014,D0
Quintana Roo,9,2015,D0
Quintana Roo,9,2016,D1
Quintana Roo,9,2017,NPS
Quintana Roo,9,2018,D0
Quintana Roo,9,2019,D1
Quintana Roo,9,2020,D0
Quintana Roo,10,2003,NPS
Quintana Roo,10,2004,D1
Quintana Roo,10,2005,NPS
Quintana Roo,10,2006,D1
Quintana Roo,10,2007,D1
Quintana Roo,10,2008,NPS
Quintana Roo,10,2009,D2
Quintana Roo,10,2010,D0
Quintana Roo,10,2011,NPS
Quintana Roo,10,2012,NPS
Quintana Roo,10,2013,NPS
Quintana Roo,10,2014,NPS
Quintana Roo,10,2015,NPS
Quintana Roo,10,2016,D1
Quintana Roo,10,2017,NPS
Quintana Roo,10,2018,D0
Quintana Roo,10,2019,D1
Quintana Roo,10,2020,NPS
Quintana Roo,11,2003,NPS
Quintana Roo,11,2004,D1
Quintana Roo,11,2005,NPS
Quintana Roo,11,2006,NPS
Quintana Roo,11,2007,D2
Quintana Roo,11,2008,NPS
Quintana Roo,11,2009,D0
Quintana Roo,11,2010,NPS
Quintana Roo,11,2011,NPS
Quintana Roo,11,2012,NPS
Quintana Roo,11,2013,NPS
Quintana Roo,11,2014,NPS
Quintana Roo,11,2015,NPS
Quintana Roo,11,2016,D1
Quintana Roo,11,2017,NPS
Quintana Roo,11,2018,D1
Quintana Roo,11,2019,NPS
Quintana Roo,11,2020,NPS
Quintana Roo,12,2003,NPS
Quintana Roo,12,2004,D1
Quintana Roo,12,2005,NPS
Quintana Roo,12,2006,NPS
Quintana Roo,12,2007,D2
Quintana Roo,12,2008,D0
Quintana Roo,12,2009,D0
Quintana Roo,12,2010,NPS
Quintana Roo,12,2011,NPS
Quintana Roo,12,2012,NPS
Quintana Roo,12,2013,NPS
Quintana Roo,12,2014,NPS
Quintana Roo,12,2015,NPS
Quintana Roo,12,2016,D1
Quintana Roo,12,2017,NPS
Quintana Roo,12,2018,D1
Quintana Roo,12,2019,NPS
Quintana Roo,12,2020,NPS
San Luis Potosí,1,2003,NPS
San Luis Potosí,1,2004,NPS
San Luis Potosí,1,2005,NPS
San Luis Potosí,1,2006,D0
San Luis Potosí,1,2007,NPS
San Luis Potosí,1,2008,NPS
San Luis Potosí,1,2009,NPS
San Luis Potosí,1,2010,NPS
San Luis Potosí,1,2011,NPS
San Luis Potosí,1,2012,D0
San Luis Potosí,1,2013,NPS
San Luis Potosí,1,2014,NPS
San Luis Potosí,1,2015,NPS
San Luis Potosí,1,2016,NPS
San Luis Potosí,1,2017,NPS
San Luis Potosí,1,2018,NPS
San Luis Potosí,1,2019,D0
San Luis Potosí,1,2020,D3
San Luis Potosí,1,2021,D1
San Luis Potosí,2,2003,NPS
San Luis Potosí,2,2004,NPS
San Luis Potosí,2,2005,NPS
San Luis Potosí,2,2006,D0
San Luis Potosí,2,2007,NPS
San Luis Potosí,2,2008,NPS
San Luis Potosí,2,2009,NPS
San Luis Potosí,2,2010,NPS
San Luis Potosí,2,2011,NPS
San Luis Potosí,2,2012,NPS
San Luis Potosí,2,2013,NPS
San Luis Potosí,2,2014,NPS
San Luis Potosí,2,2015,NPS
San Luis Potosí,2,2016,NPS
San Luis Potosí,2,2017,D0
San Luis Potosí,2,2018,D0
San Luis Potosí,2,2019,D0
San Luis Potosí,2,2020,D3
San Luis Potosí,2,2021,D1
San Luis Potosí,3,2003,NPS
San Luis Potosí,3,2004,NPS
San Luis Potosí,3,2005,NPS
San Luis Potosí,3,2006,D0
San Luis Potosí,3,2007,NPS
San Luis Potosí,3,2008,NPS
San Luis Potosí,3,2009,NPS
San Luis Potosí,3,2010,NPS
San Luis Potosí,3,2011,D0
San Luis Potosí,3,2012,NPS
San Luis Potosí,3,2013,NPS
San Luis Potosí,3,2014,NPS
San Luis Potosí,3,2015,NPS
San Luis Potosí,3,2016,NPS
San Luis Potosí,3,2017,D0
San Luis Potosí,3,2018,D0
San Luis Potosí,3,2019,D1
San Luis Potosí,3,2020,NPS
San Luis Potosí,3,2021,D1
San Luis Potosí,4,2003,NPS
San Luis Potosí,4,2004,NPS
San Luis Potosí,4,2005,NPS
San Luis Potosí,4,2006,D0
San Luis Potosí,4,2007,NPS
San Luis Potosí,4,2008,NPS
San Luis Potosí,4,2009,NPS
San Luis Potosí,4,2010,NPS
San Luis Potosí,4,2011,D2
San Luis Potosí,4,2012,NPS
San Luis Potosí,4,2013,D0
San Luis Potosí,4,2014,NPS
San Luis Potosí,4,2015,NPS
San Luis Potosí,4,2016,NPS
San Luis Potosí,4,2017,D1
San Luis Potosí,4,2018,NPS
San Luis Potosí,4,2019,D1
San Luis Potosí,4,2020,D0
San Luis Potosí,4,2021,D2
San Luis Potosí,5,2003,NPS
San Luis Potosí,5,2004,NPS
San Luis Potosí,5,2005,NPS
San Luis Potosí,5,2006,NPS
San Luis Potosí,5,2007,NPS
San Luis Potosí,5,2008,NPS
San Luis Potosí,5,2009,NPS
San Luis Potosí,5,2010,NPS
San Luis Potosí,5,2011,D2
San Luis Potosí,5,2012,NPS
San Luis Potosí,5,2013,D0
San Luis Potosí,5,2014,NPS
San Luis Potosí,5,2015,NPS
San Luis Potosí,5,2016,D0
San Luis Potosí,5,2017,D0
San Luis Potosí,5,2018,NPS
San Luis Potosí,5,2019,D1
San Luis Potosí,5,2020,D0
San Luis Potosí,5,2021,D2
San Luis Potosí,6,2003,NPS
San Luis Potosí,6,2004,NPS
San Luis Potosí,6,2005,NPS
San Luis Potosí,6,2006,D0
San Luis Potosí,6,2007,NPS
San Luis Potosí,6,2008,NPS
San Luis Potosí,6,2009,NPS
San Luis Potosí,6,2010,NPS
San Luis Potosí,6,2011,D2
San Luis Potosí,6,2012,NPS
San Luis Potosí,6,2013,D0
San Luis Potosí,6,2014,NPS
San Luis Potosí,6,2015,NPS
San Luis Potosí,6,2016,D0
San Luis Potosí,6,2017,D1
San Luis Potosí,6,2018,D0
San Luis Potosí,6,2019,D1
San Luis Potosí,6,2020,D0
San Luis Potosí,6,2021,D1
San Luis Potosí,7,2003,NPS
San Luis Potosí,7,2004,NPS
San Luis Potosí,7,2005,NPS
San Luis Potosí,7,2006,D0
San Luis Potosí,7,2007,NPS
San Luis Potosí,7,2008,NPS
San Luis Potosí,7,2009,NPS
San Luis Potosí,7,2010,NPS
San Luis Potosí,7,2011,D2
San Luis Potosí,7,2012,NPS
San Luis Potosí,7,2013,D0
San Luis Potosí,7,2014,NPS
San Luis Potosí,7,2015,NPS
San Luis Potosí,7,2016,D0
San Luis Potosí,7,2017,D1
San Luis Potosí,7,2018,D0
San Luis Potosí,7,2019,D2
San Luis Potosí,7,2020,D0
San Luis Potosí,7,2021,NPS
San Luis Potosí,8,2003,NPS
San Luis Potosí,8,2004,NPS
San Luis Potosí,8,2005,NPS
San Luis Potosí,8,2006,NPS
San Luis Potosí,8,2007,NPS
San Luis Potosí,8,2008,NPS
San Luis Potosí,8,2009,NPS
San Luis Potosí,8,2010,NPS
San Luis Potosí,8,2011,D1
San Luis Potosí,8,2012,NPS
San Luis Potosí,8,2013,D0
San Luis Potosí,8,2014,NPS
San Luis Potosí,8,2015,NPS
San Luis Potosí,8,2016,D1
San Luis Potosí,8,2017,D1
San Luis Potosí,8,2018,D1
San Luis Potosí,8,2019,D3
San Luis Potosí,8,2020,D1
San Luis Potosí,8,2021,NPS
San Luis Potosí,9,2003,NPS
San Luis Potosí,9,2004,NPS
San Luis Potosí,9,2005,NPS
San Luis Potosí,9,2006,NPS
San Luis Potosí,9,2007,NPS
San Luis Potosí,9,2008,NPS
San Luis Potosí,9,2009,NPS
San Luis Potosí,9,2010,NPS
San Luis Potosí,9,2011,D2
San Luis Potosí,9,2012,NPS
San Luis Potosí,9,2013,NPS
San Luis Potosí,9,2014,NPS
San Luis Potosí,9,2015,NPS
San Luis Potosí,9,2016,NPS
San Luis Potosí,9,2017,D0
San Luis Potosí,9,2018,NPS
San Luis Potosí,9,2019,D3
San Luis Potosí,9,2020,D1
San Luis Potosí,10,2003,NPS
San Luis Potosí,10,2004,NPS
San Luis Potosí,10,2005,NPS
San Luis Potosí,10,2006,NPS
San Luis Potosí,10,2007,NPS
San Luis Potosí,10,2008,NPS
San Luis Potosí,10,2009,NPS
